Date,Price,log_return,cf_return_no_event,cf_price_no_event
2024-10-04,245.0,-0.001998025038998091,-0.001998025038998091,214.84937088077962
2024-10-07,244.1699981689453,-0.0033935140367649104,-0.0033935140367649104,214.12151222268986
2024-10-08,242.3699951171875,-0.007399232494344503,-0.007399232494344503,212.54302437267498
2024-10-09,241.0500030517578,-0.0054610705017173605,-0.0054610705017173605,211.38547553665381
2024-10-10,242.82000732421875,0.007316064767089658,0.007316064767089658,212.93765637091718
2024-10-11,245.47000122070312,0.01085428686886074,0.01085428686886074,215.26153196886645
2024-10-14,245.07000732421875,-0.0016308312397319176,-0.0016308312397319176,214.91076283818964
2024-10-15,245.9199981689453,0.0034623584364339233,0.0034623584364339233,215.65615058612403
2024-10-16,247.1499938964844,0.0049891427128232555,0.0049891427128232555,216.73477837489065
2024-10-17,248.6300048828125,0.0059704521617615375,0.0059704521617615375,218.03265359656098
2024-10-18,251.2700042724609,0.010562207979593495,0.010562207979593495,220.34776464958793
2024-10-21,251.22000122070312,-0.00019902108052380224,-0.00019902108052380224,220.3039151630072
2024-10-22,253.92999267578125,0.010729555523637746,0.010729555523637746,222.68040479245954
2024-10-23,250.8699951171875,-0.012123752431615111,-0.012123752431615111,219.99698213792652
2024-10-24,252.8000030517578,0.007663817134299539,0.007663817134299539,221.68947597685448
2024-10-25,253.32000732421875,0.0020548662166116312,0.0020548662166116312,222.14548655152205
2024-10-28,253.3300018310547,3.945329776617785e-05,3.945329776617785e-05,222.15425109644434
2024-10-29,256.0899963378906,0.010835937036952448,0.010835937036952448,224.57459021247743
2024-10-30,257.5,0.005490789207931537,0.005490789207931537,225.81107347673785
2024-10-31,253.50999450683597,-0.015616471787270507,-0.015616471787270507,222.31209319095356
2024-11-01,252.47000122070312,-0.004110813705942359,-0.004110813705942359,221.40008542260304
2024-11-04,252.8300018310547,0.0014248987496042703,0.0014248987496042703,221.715782992606
2024-11-05,253.3999938964844,0.0022519104403699204,0.0022519104403699204,222.2156296728697
2024-11-06,245.6999969482422,-0.03085797669408563,-0.03085797669408563,215.46322354995638
2024-11-07,249.6499938964844,0.015948645391861378,0.015948645391861378,218.92711889408227
2024-11-08,247.9600067138672,-0.0067924425881974865,-0.0067924425881974865,217.44510794313578
2024-11-11,242.13999938964844,-0.02375140115119195,-0.02375140115119195,212.34133279158505
2024-11-12,240.0500030517578,-0.008668821068980244,-0.008668821068980244,210.50853932897715
2024-11-13,237.6300048828125,-0.010132384997697268,-0.010132384997697268,208.38635531211781
2024-11-14,237.00999450683597,-0.002612551531378182,-0.002612551531378182,207.84264576428876
2024-11-15,236.58999633789065,-0.0017736414154014318,-0.0017736414154014318,207.47433416278272
2024-11-18,241.08999633789065,0.01884162282592499,0.01884162282592499,211.42054709732767
2024-11-19,243.25,0.00891942849470802,0.00891942849470802,213.31473251734553
2024-11-20,244.6199951171875,0.005616245032295766,0.005616245032295766,214.51613083994746
2024-11-21,246.66000366210935,0.008304918886222052,0.008304918886222052,216.30508819695916
2024-11-22,249.83999633789065,0.012809813332372294,0.012809813332372294,219.09373891449837
2024-11-25,242.47999572753903,-0.029901483187306007,-0.029901483187306007,212.63948789075877
2024-11-26,242.9499969482422,0.0019364331609546426,0.0019364331609546426,213.0516489788456
2024-11-27,243.4900054931641,0.0022202481870022992,0.0022202481870022992,213.52520202434238
2024-11-29,245.58999633789065,0.008587567442534243,0.008587567442534243,215.36676003187256
2024-12-02,243.44000244140625,-0.0087929483026941,-0.0087929483026941,213.48135253776158
2024-12-03,243.92999267578125,0.0020107532444556663,0.0020107532444556663,213.911042715693
2024-12-04,244.6699981689453,0.00302908748607766,0.00302908748607766,214.55998032652815
2024-12-05,242.8600006103516,-0.00742520820917337,-0.00742520820917337,212.97272793159098
2024-12-06,242.9499969482422,0.0003705001517973534,0.0003705001517973534,213.05164897884552
2024-12-09,245.3600006103516,0.009870874002918592,0.009870874002918592,215.16506845078257
2024-12-10,248.58999633789065,0.013078415980993926,0.013078415980993926,217.99756865490247
2024-12-11,250.9600067138672,0.009488652360594872,0.009488652360594872,220.07591656616563
2024-12-12,247.27999877929688,-0.01477229774782158,-0.01477229774782158,216.84878436380356
2024-12-13,244.2899932861328,-0.01216527622337442,-0.01216527622337442,214.2267402856959
2024-12-16,244.8800048828125,0.00241229791280552,0.00241229791280552,214.74414281777342
2024-12-17,243.94000244140625,-0.003846011153453628,-0.003846011153453628,213.91982064159984
2024-12-18,239.25999450683597,-0.01937149963953233,-0.01937149963953233,209.81575223156113
2024-12-19,239.6000061035156,0.001420087931281009,0.001420087931281009,210.11392071171946
2024-12-20,242.1000061035156,0.01037999743966833,0.01037999743966833,212.30626123091108
2024-12-23,240.9600067138672,-0.004719916680210686,-0.004719916680210686,211.3065544893991
2024-12-24,241.44000244140625,0.001990032656870636,0.001990032656870636,211.7274801224082
2024-12-26,243.07000732421875,0.0067284927019149185,0.0067284927019149185,213.15689042283623
2024-12-27,241.3999938964844,-0.006894214453703702,-0.006894214453703702,211.69239518074977
2024-12-30,240.6300048828125,-0.003194779040875952,-0.003194779040875952,211.01716393514766
2024-12-31,242.1300048828125,0.006214287831739849,0.006214287831739849,212.33256824666265
2025-01-02,245.4199981689453,0.013496228917030742,0.013496228917030742,215.21768248228562
2025-01-03,243.4900054931641,-0.007895124609843705,-0.007895124609843705,213.52520202434232
2025-01-06,243.19000244140625,-0.0012328556129919187,-0.0012328556129919187,213.2621184858424
2025-01-07,244.55999755859372,0.005617626735063329,0.005617626735063329,214.4635168084443
2025-01-08,245.8600006103516,0.005301603121984867,0.005301603121984867,215.60353655462094
2025-01-10,248.2100067138672,0.009512918374949551,0.009512918374949551,217.66434199505488
2025-01-13,245.7400054931641,-0.010001100303675396,-0.010001100303675396,215.49830849161484
2025-01-14,247.02999877929688,0.005235693007988215,0.005235693007988215,216.62955031188446
2025-01-15,248.8800048828125,0.007461090407550896,0.007461090407550896,218.2518876484801
2025-01-16,250.6000061035156,0.0068871946090514665,0.0068871946090514665,219.7602189961627
2025-01-17,249.2700042724609,-0.005321403332684962,-0.005321403332684962,218.5938922342346
2025-01-21,253.1300048828125,0.015366546556984287,0.015366546556984287,221.9788665311059
2025-01-22,254.42999267578125,0.005122510213068569,0.005122510213068569,223.11887289629783
2025-01-23,254.07000732421875,-0.0014158718257654048,-0.0014158718257654048,222.80318870727945
2025-01-24,255.6499938964844,0.006199449222330093,0.006199449222330093,224.18873614014214
2025-01-27,252.9900054931641,-0.010459313683880304,-0.010459313683880304,221.85609599727056
2025-01-28,255.17999267578125,0.008619165823801737,0.008619165823801737,223.77657505205534
2025-01-29,254.1999969482422,-0.0038478030414185464,-0.0038478030414185464,222.9171813152079
2025-01-30,258.04998779296875,0.015031970539815968,0.015031970539815968,226.29337768617225
2025-01-31,258.5599975585937,0.001974448600582322,0.001974448600582322,226.74062371591745
2025-02-03,259.94000244140625,0.005323078655223504,0.005323078655223504,227.95079996442638
2025-02-04,262.5,0.00980023748604468,0.00980023748604468,230.19575451512108
2025-02-05,264.1300048828125,0.00619034264242983,0.00619034264242983,231.62516481554908
2025-02-06,263.42999267578125,-0.0026537744373774834,-0.0026537744373774834,231.01129876538772
2025-02-07,263.8999938964844,0.001782570144409176,0.001782570144409176,231.4234598534745
2025-02-10,268.3699951171875,0.01679638680250656,0.01679638680250656,235.3433657722679
2025-02-11,267.3900146484375,-0.003658285589870855,-0.003658285589870855,234.4839854164051
2025-02-12,267.6700134277344,0.001046607072714827,0.001046607072714827,234.72952648407576
2025-02-13,270.3099975585937,0.009814510830150674,0.009814510830150674,237.0446241561181
2025-02-14,266.2900085449219,-0.014983466926549196,-0.014983466926549196,233.51935023556692
2025-02-18,270.70001220703125,0.01642526914447792,0.01642526914447792,237.38664212285724
2025-02-19,270.8500061035156,0.0005539429240083393,0.0005539429240083393,237.51817720161486
2025-02-20,270.989990234375,0.000516699154436362,0.000516699154436362,237.64093435446563
2025-02-21,270.739990234375,-0.0009229691054979344,-0.0009229691054979344,237.42170030254647
2025-02-24,272.2099914550781,0.0054148811569904014,0.0054148811569904014,238.7107975983099
2025-02-25,268.6199951171875,-0.013276072540975698,-0.013276072540975698,235.56259982418703
2025-02-26,269.0299987792969,0.0015251697060953886,0.0015251697060953886,235.92214688077078
2025-02-27,264.92999267578125,-0.015357280506670757,-0.015357280506670757,232.32670307690265
2025-02-28,263.2699890136719,-0.006285532695668532,-0.006285532695668532,230.87098576072307
2025-03-03,266.739990234375,0.01309428477593445,0.01309428477593445,233.91395547183984
2025-03-04,269.0599975585937,0.008660029400338732,0.008660029400338732,235.94845389652224
2025-03-05,269.6199951171875,0.0020791481693782673,0.0020791481693782673,236.4395360318637
2025-03-06,268.25,-0.005094160642131142,-0.005094160642131142,235.23813770926176
2025-03-07,268.3900146484375,0.0005218196474086795,0.0005218196474086795,235.36092162408173
2025-03-10,266.0400085449219,-0.008794495623060066,-0.008794495623060066,233.30011618364776
2025-03-11,269.1600036621094,0.01165930639065754,0.01165930639065754,236.0361528696838
2025-03-12,270.3299865722656,0.004337373317600702,0.004337373317600702,237.06215324596275
2025-03-13,275.1300048828125,0.01760034574283983,0.01760034574283983,241.2714630999922
2025-03-14,275.239990234375,0.0003996778676249641,0.0003996778676249641,241.3679132370914
2025-03-17,276.7300109863281,0.005398932434643415,0.005398932434643415,242.67456638466868
2025-03-18,279.9599914550781,0.011604364010877142,0.011604364010877142,245.50705320780398
2025-03-19,281.1099853515625,0.00409929439969153,0.00409929439969153,246.51552449423826
2025-03-20,280.75,-0.0012814060805390753,-0.0012814060805390753,246.1998403052199
2025-03-21,278.489990234375,-0.008082476604942154,-0.008082476604942154,244.21795591204054
2025-03-24,277.25,-0.004462490783133984,-0.004462490783133984,243.13056357835163
2025-03-25,278.4700012207031,0.004390711790074645,0.004390711790074645,244.20042682219588
