Date,Price,log_return,ewma_vol,ewma_hs_var,ms_mu,ms_sigma,ms_evt_var,ms_state
2020-10-21,180.6000061035156,0.00750319529892209,0.00931728921012965,-0.03481853218971992,0.009676134149452818,0.007492534682340158,-0.010712781868076737,0
2020-10-22,178.8300018310547,-0.009849030639627046,0.009218516253351863,-0.03481853218971992,0.009632222337000108,0.007536193011192372,-0.010875498068920405,0
2020-10-23,178.63999938964844,-0.0010630400237792174,0.0092575581916039,-0.03481853218971992,0.009618257798914436,0.007550076938135037,-0.010927243976386284,0
2020-10-26,178.5500030517578,-0.0005039129828936211,0.008979311994591005,-0.03481853218971992,0.009531841267865644,0.007635994624517461,-0.011247462360391541,0
2020-10-27,179.02000427246094,0.002628864176270774,0.008706640968829097,-0.03481853218971992,0.009302537661671665,0.00786397456173815,-0.012097151989573202,0
2020-10-28,176.1300048828125,-0.01627516884164325,0.008465926810097313,-0.03481853218971992,0.008763233593874348,0.00840016546409703,-0.014095555246237276,0
2020-10-29,175.39999389648438,-0.004153341326592121,0.009124936657211858,-0.03481853218971992,0.008718134629618603,0.0084450040918465,-0.014262670464575904,0
2020-10-30,176.1999969482422,0.004550651041840146,0.008905257745217242,-0.03481853218971992,0.008475019608457176,0.00868671571680412,-0.015163538600092256,0
2020-11-02,177.91000366210938,0.00965812884851217,0.008705624852502123,-0.03481853218971992,0.007879848269377678,0.009278451393233533,-0.017368959277053644,0
2020-11-03,178.9199981689453,0.0056609432999779495,0.008765694325004736,-0.03481853218971992,0.007114122698674483,0.010039756766641017,-0.02020637246485721,0
2020-11-04,178.82000732421875,-0.0005590140649358909,0.008611035357155895,-0.03481853218971992,0.005567745143437192,0.011577207763657817,-0.025936508999966447,0
2020-11-05,182.92999267578125,0.022723771699055755,0.008349831371371842,-0.03481853218971992,0.001855284620467741,0.01526823788310948,-0.0396931143036134,1
2020-11-06,183.19000244140625,0.0014203529597109255,0.00982439264832046,-0.03481853218971992,0.0016592819721918239,0.015463109094211286,-0.04041940649018852,1
2020-11-09,175.0800018310547,-0.045280856143465276,0.009531453908280745,-0.0389761073485788,0.0010404159336815783,0.01607840269098197,-0.04271262840458814,1
2020-11-10,175.66000366210938,0.0033073065556014952,0.014436725832904474,-0.0389761073485788,0.00535584413461741,0.011787885561053054,-0.02672171291627547,1
2020-11-11,174.89999389648438,-0.00433598220930235,0.014020349717719162,-0.0389761073485788,0.007256974770323799,0.009897729317238816,-0.019677030925915773,0
2020-11-12,175.9600067138672,0.006042387508780373,0.013634663117872845,-0.0389761073485788,0.0081825084339561,0.008977538352810507,-0.016247445283980387,0
2020-11-13,177.16000366210938,0.006796565090032186,0.013301895460647143,-0.0389761073485788,0.008650102217584173,0.008512643782656504,-0.014514766085370296,0
2020-11-16,177.14999389648438,-5.650286865533134e-05,0.013003676222384523,-0.0389761073485788,0.008887753942742297,0.008276363916494674,-0.013634142315096189,0
2020-11-17,176.5,-0.0036759204841880807,0.012607539455947066,-0.0389761073485788,0.008901506750270736,0.008262690497881756,-0.013583180979934452,0
2020-11-18,175.49000549316406,-0.005738783845972931,0.012256581560518037,-0.0389761073485788,0.008742572214042506,0.008420707574860735,-0.014172116450219572,0
2020-11-19,175.16000366210938,-0.0018822296869570197,0.011966051247529442,-0.0389761073485788,0.008393143539506076,0.008768119151181662,-0.015466932200483568,0
2020-11-20,175.69000244140625,0.003021229432643738,0.011610674692999479,-0.0389761073485788,0.007523004518682266,0.009633235241736602,-0.018691251757476615,0
2020-11-23,172.22999572753906,-0.019890324232127853,0.011281266349756104,-0.0389761073485788,0.005506443809725297,0.011638155231703109,-0.02616366245984673,0
2020-11-24,169.58999633789062,-0.015447030279527764,0.011973656588964016,-0.0389761073485788,0.005462360287110902,0.011681984279509686,-0.026327014936525873,0
2020-11-25,169.50999450683594,-0.0004718480371509017,0.012209954531087074,-0.0389761073485788,0.005888839391068691,0.011257967052044094,-0.02474668710082201,0
2020-11-27,167.7899932861328,-0.010198732236165305,0.011838554333462795,-0.0389761073485788,0.005896563164727316,0.011250287864337339,-0.02471806648519015,0
2020-11-30,166.6699981689453,-0.006697358920117144,0.011746622277806908,-0.0389761073485788,0.005889747103873077,0.011257064579066924,-0.024743323550771655,0
2020-12-01,170.17999267578125,0.02084085881536413,0.011506321038086575,-0.0389761073485788,0.005662872315369711,0.011482629719094422,-0.025584013141806777,0
2020-12-02,171.4600067138672,0.007493385024315116,0.012268340644575344,-0.0389761073485788,0.006751925748633506,0.010399862912821772,-0.021548501344900606,0
2020-12-03,172.80999755859375,0.007842668530553789,0.012035385344409079,-0.0389761073485788,0.00737676560912104,0.009778629978323454,-0.019233143299870806,0
2020-12-04,172.32000732421875,-0.00283945502654119,0.01182581571587855,-0.0389761073485788,0.007728116683243382,0.00942930709958481,-0.017931204055046883,0
2020-12-07,174.88999938964844,0.014803945459514797,0.011486630167112979,-0.0389761073485788,0.007768573623825175,0.00938908369914611,-0.017781289959009128,0
2020-12-08,175.5,0.003481841534737405,0.0117121953668117,-0.0389761073485788,0.008089988876465372,0.009069523835544595,-0.016590278568642473,0
2020-12-09,172.5,-0.017241806434506103,0.01138737820220813,-0.0389761073485788,0.008123371502811252,0.009036333912433846,-0.016466578501854404,0
2020-12-10,172.1699981689453,-0.0019148863181888906,0.011820695103436852,-0.0389761073485788,0.008898525986459157,0.008265654055053456,-0.013594226266747755,0
2020-12-11,172.49000549316406,0.001856945469586849,0.011470183526927816,-0.0389761073485788,0.009222638119530077,0.00794341287892706,-0.012393221525769818,0
2020-12-14,171.5399932861328,-0.005522859199322822,0.011130053832823226,-0.0389761073485788,0.009328066865399269,0.007838592726887314,-0.012002552955529797,0
2020-12-15,173.94000244140625,0.013893989774039692,0.010875455431676555,-0.0389761073485788,0.009346102504403327,0.007820661199703214,-0.011935721492772743,0
2020-12-16,174.89999389648438,0.005503920929853093,0.011079782313117315,-0.0389761073485788,0.009495716896655711,0.007671910465603742,-0.011381322023949618,0
